11.11,1.1554970198850554
11.28,1.3187363468468702
11.5,1.3919193443108213
11.18,1.1817111147375088
11.65,1.0964133926201463
11.69,1.7561205668427817
11.06,0.89167239772985
11.68,1.1332595529123795
11.36,0.9130864761158007
11.12,1.0058886351564351
11.2,0.8597461472274315
11.4,0.633634352296141
11.33,1.013381691119818
11.38,1.0877359659606354
11.26,1.1289912806194968
11.2,1.06332886228628
11.07,1.0972845662713788
11.3,0.892550473231398
11.11,1.0152496385729037
11.65,1.4816468613666673
11.41,1.0633257791324173
11.17,1.1127485936938935
12.16,1.0290146365818946
10.97,nan
11.46,1.0977459987943976
11.06,0.642661199731505
11.28,0.9846885148898141
11.24,1.488403944727302
11.34,1.1719806872222671
11.16,0.9000465654138544
11.13,1.316803706253568
11.62,1.499374920058806
11.6,1.3261439802570074
12.31,1.3687581249030725
12.01,1.0118301725829866
11.09,0.8151094200412738
11.64,1.091097828776617
11.32,0.7584535194034516
11.14,0.939135091176583
12.08,1.425811918953407
11.17,0.9461895449145804
11.1,1.3570186842898793
11.65,1.3063851126127517
11.56,1.255854669375337
12.32,1.129983261171902
11.73,1.3002396506198293
11.27,1.1125547554929949
11.17,0.8887727201243418
11.3,0.9554889207396635
11.38,1.0663772230153332
11.15,0.8201098969685758
11.15,0.6547395216777163
11.22,1.03495556352373
11.13,0.8949127141919861
11.66,0.7712509704644761
11.35,1.11284464466894
11.92,1.3615980408935235
11.74,1.141663097051219
11.14,0.9892436930991431
11.13,0.8863994504024052
11.09,1.4725181225300008
11.43,1.041763678865273
11.14,0.7532814257639869
11.63,1.1118214632034455
11.93,1.3710911077078016
11.31,1.3047635029377878
11.49,1.2008504980910775
12.46,1.1595274686685832
11.41,1.1593421777845538
11.11,1.0079451271703088
11.39,1.220237265459777
11.27,1.021634069094321
11.88,1.2578653156815855
11.35,0.9902843371290819
11.12,0.9879742970562907
11.2,0.969886162963373
12.06,1.9050434719052922
11.2,1.1676552671056286
11.42,0.8171201553360941
11.08,0.9145268066407618
11.24,0.8808628162053471
11.35,0.9031986556981038
11.58,1.1623984602975133
12.06,1.4617250997713915
11.6,1.0606534089778603
11.11,1.0565500893906463
11.12,0.8911563436817639
11.54,1.0240788272402457
11.5,1.2614831551182426
